S	BETX	BETY	DX	DPX	ALFX	ALFY	MUX	MUY
2.28	4.892474175	7.417245865	-0.006903654	8.35E-08	-1.461676121	-0.343704879	0.154506028	0.052689157
2.29	4.921772003	7.424136162	-0.006903653	8.35E-08	-1.468086958	-0.34521234	0.154830366	0.052903622
2.3	4.951198101	7.431054115	-0.006903652	8.35E-08	-1.474497795	-0.346719831	0.155152768	0.053117897
2.31	4.980751991	7.438004971	-0.006903651	8.35E-08	-1.480908394	-0.348227322	0.155473262	0.053331979
2.32	5.010434628	7.444983959	-0.00690365	8.35E-08	-1.48731947	-0.349734783	0.155791849	0.053545848
2.33	5.040245056	7.451993465	-0.006903649	8.35E-08	-1.493730307	-0.351242244	0.156108573	0.053759527
2.34	5.070183277	7.459033012	-0.006903648	8.35E-08	-1.500141025	-0.352749705	0.15642339	0.053972997
2.35	5.100250244	7.466104031	-0.006903647	8.35E-08	-1.506551981	-0.354257166	0.156736374	0.05418627
2.36	5.130445957	7.473203659	-0.006903647	8.35E-08	-1.512962818	-0.355764628	0.15704751	0.054399334
2.37	5.160768509	7.480334282	-0.006903646	8.35E-08	-1.519373775	-0.357272118	0.157356799	0.054612201
2.38	5.191220284	7.487494946	-0.006903646	8.35E-08	-1.525784493	-0.35877955	0.157664299	0.054824866
2.39	5.221800327	7.49468565	-0.006903645	8.35E-08	-1.53219533	-0.360287041	0.157969967	0.055037327
2.4	5.252508164	7.501906395	-0.006903643	8.35E-08	-1.538606405	-0.361794472	0.158273876	0.055249579
2.41	5.283344269	7.509157181	-0.006903642	8.35E-08	-1.545017123	-0.363301992	0.158576012	0.05546163
2.42	5.31430912	7.516437531	-0.006903642	8.35E-08	-1.55142808	-0.364809483	0.15887636	0.055673476
2.43	5.345401287	7.523749352	-0.006903641	8.35E-08	-1.557838798	-0.366316974	0.159174979	0.055885106
2.44	5.376623154	7.531090736	-0.006903641	8.35E-08	-1.564249873	-0.367824435	0.15947187	0.05609655
2.45	5.407971859	7.538462639	-0.006903639	8.35E-08	-1.57066083	-0.369331956	0.159767017	0.056307778
2.46	5.43944931	7.545864105	-0.006903639	8.35E-08	-1.577071548	-0.370839447	0.160060465	0.056518801
2.47	5.471055508	7.553296566	-0.006903637	8.35E-08	-1.583482504	-0.372346878	0.1603522	0.056729615
2.48	5.502788544	7.560758114	-0.006903636	8.35E-08	-1.589893341	-0.373854369	0.160642266	0.05694022
2.49	5.534650803	7.568250179	-0.006903635	8.35E-08	-1.596304178	-0.37536186	0.160930663	0.057150614
2.5	5.566640854	7.575772286	-0.006903635	8.35E-08	-1.602715015	-0.376869321	0.161217392	0.057360809
2.51	5.598759651	7.583325386	-0.006903634	8.35E-08	-1.609125972	-0.378376842	0.161502481	0.057570785
2.52	5.631006241	7.590907574	-0.006903633	8.35E-08	-1.61553669	-0.379884332	0.161785945	0.057780556
2.53	5.6633811	7.598520279	-0.006903633	8.35E-08	-1.621947646	-0.381391764	0.162067771	0.057990115
2.54	5.695884228	7.606162548	-0.006903632	8.35E-08	-1.628358603	-0.382899255	0.162347987	0.058199462
2.55	5.728515148	7.613836289	-0.006903631	8.35E-08	-1.634769321	-0.384406745	0.162626624	0.058408603
2.56	5.761274338	7.621539116	-0.00690363	8.35E-08	-1.641180277	-0.385914207	0.162903652	0.058617532
2.57	5.79416275	7.629272461	-0.006903629	8.35E-08	-1.647591114	-0.387421697	0.163179115	0.058826249
2.58	5.827178478	7.637036324	-0.006903629	8.35E-08	-1.65400207	-0.388929129	0.163453013	0.05903475
2.59	5.860322475	7.644830227	-0.006903628	8.35E-08	-1.660412788	-0.39043662	0.163725376	0.059243046
2.6	5.893594742	7.652653694	-0.006903627	8.35E-08	-1.666823745	-0.39194411	0.16399619	0.059451118
2.61	5.926995277	7.660508633	-0.006903626	8.35E-08	-1.673234463	-0.393451572	0.164265469	0.059658986
2.62	5.960523605	7.668391228	-0.006903626	8.35E-08	-1.679645419	-0.394959062	0.164533243	0.059866648
2.63	5.994181633	7.676305771	-0.006903624	8.35E-08	-1.686056376	-0.396466553	0.164799511	0.060074084
2.64	6.027965546	7.684249878	-0.006903623	8.35E-08	-1.692467094	-0.397974014	0.165064275	0.060281307
2.65	6.061879158	7.692224503	-0.006903622	8.35E-08	-1.698877811	-0.399481505	0.165327549	0.060488325
2.66	6.095921516	7.700229168	-0.006903622	8.35E-08	-1.705288887	-0.400988936	0.165589362	0.060695112
2.67	6.130090714	7.708263397	-0.00690362	8.35E-08	-1.711699486	-0.402496427	0.16584973	0.060901694
2.68	6.164388657	7.716328621	-0.00690362	8.35E-08	-1.718110442	-0.404003918	0.166108638	0.06110806
2.69	6.198815823	7.724424362	-0.00690362	8.35E-08	-1.724521518	-0.405511439	0.1663661	0.06131421
2.7	6.233370781	7.732549191	-0.006903618	8.35E-08	-1.730932236	-0.4070189	0.166622147	0.061520144
2.71	6.268053055	7.74070549	-0.006903617	8.35E-08	-1.737343192	-0.408526391	0.166876763	0.061725855
2.72	6.302864075	7.748891354	-0.006903617	8.35E-08	-1.743753791	-0.410033882	0.167129979	0.061931357
2.73	6.337802887	7.757106781	-0.006903616	8.35E-08	-1.750164747	-0.411541343	0.167381793	0.062136643
2.74	6.372870445	7.765353203	-0.006903616	8.35E-08	-1.756575584	-0.413048834	0.167632207	0.062341705
2.75	6.408065796	7.773628235	-0.006903614	8.35E-08	-1.762986541	-0.414556325	0.16788128	0.062546559
2.76	6.443389893	7.781934738	-0.006903613	8.35E-08	-1.769397497	-0.416063756	0.168128952	0.062751181
2.77	6.478841782	7.790271282	-0.006903613	8.35E-08	-1.775808215	-0.417571276	0.168375254	0.062955588
2.78	6.514422417	7.798638344	-0.006903611	8.35E-08	-1.782219172	-0.419078708	0.168620229	0.063159779
2.79	6.550130844	7.807034969	-0.006903611	8.35E-08	-1.78862989	-0.420586199	0.168863878	0.063363746
2.8	6.585967541	7.815461636	-0.00690361	8.35E-08	-1.795040846	-0.422093689	0.169106215	0.063567497
2.81	6.62193203	7.823918343	-0.006903609	8.35E-08	-1.801451564	-0.423601151	0.169347197	0.063771032
2.82	6.658025265	7.832406044	-0.006903608	8.35E-08	-1.80786252	-0.425108612	0.169586897	0.063974351
2.83	6.694246292	7.840922833	-0.006903607	8.35E-08	-1.814273357	-0.426616073	0.169825301	0.064177439
2.84	6.730596066	7.849470139	-0.006903607	8.35E-08	-1.820684314	-0.428123564	0.170062423	0.064380303
2.85	6.767074108	7.858047485	-0.006903606	8.35E-08	-1.82709527	-0.429631084	0.170298249	0.064582951
2.86	6.803679466	7.86665535	-0.006903605	8.35E-08	-1.833505869	-0.431138516	0.170532793	0.064785376
2.87	6.840414047	7.875293255	-0.006903604	8.35E-08	-1.839916706	-0.432646006	0.1707661	0.064987585
2.88	6.877276421	7.883961678	-0.006903603	8.35E-08	-1.846327782	-0.434153438	0.170998141	0.065189563
2.89	6.91426754	7.892659664	-0.006903602	8.35E-08	-1.852738619	-0.435660958	0.171228945	0.065391325
2.9	6.951385498	7.901387215	-0.006903601	8.35E-08	-1.859149456	-0.437168419	0.171458527	0.065592863
2.91	6.988632202	7.91014576	-0.006903601	8.35E-08	-1.865560055	-0.43867594	0.171686873	0.065794185
2.92	7.026008606	7.918934822	-0.0069036	8.35E-08	-1.87197113	-0.440183371	0.171913981	0.065995276
2.93	7.063511848	7.927752972	-0.006903599	8.35E-08	-1.878382087	-0.441690862	0.172139913	0.066196144
2.94	7.101143837	7.936601162	-0.006903598	8.35E-08	-1.884792805	-0.443198323	0.172364637	0.066396788
2.95	7.138904572	7.9454813	-0.006903598	8.35E-08	-1.89120388	-0.444705814	0.172588155	0.066597208
2.96	7.176792145	7.954390526	-0.006903597	8.35E-08	-1.897614718	-0.446213335	0.172810495	0.066797406
2.97	7.214808464	7.963329315	-0.006903596	8.35E-08	-1.904025555	-0.447720826	0.173031688	0.066997379
2.98	7.252952576	7.972299099	-0.006903595	8.35E-08	-1.910436392	-0.449228287	0.173251689	0.067197129
2.99	7.291226387	7.9812994	-0.006903594	8.35E-08	-1.91684711	-0.450735748	0.173470542	0.067396656
3	7.329627037	7.990327835	-0.006903594	8.35E-08	-1.923258185	-0.452243209	0.173688263	0.067595944
3.01	7.368155956	7.999387741	-0.006903592	8.35E-08	-1.929668903	-0.4537507	0.173904821	0.067795023
3.02	7.406814098	8.008478165	-0.006903592	8.35E-08	-1.936079979	-0.455258191	0.174120277	0.067993864
3.03	7.445600033	8.017599106	-0.006903591	8.35E-08	-1.942490578	-0.456765711	0.174334571	0.068192482
3.04	7.48451376	8.026749611	-0.00690359	8.35E-08	-1.948901534	-0.458273143	0.174547792	0.068390876
3.05	7.523555756	8.035930634	-0.006903589	8.35E-08	-1.955312491	-0.459780663	0.174759895	0.068589047
3.06	7.562726498	8.045140266	-0.006903588	8.35E-08	-1.961723089	-0.461288154	0.174970865	0.068786979
3.07	7.602025032	8.054381371	-0.006903588	8.35E-08	-1.968133926	-0.462795585	0.175180778	0.068984695
3.08	7.641451836	8.063652039	-0.006903586	8.35E-08	-1.974544883	-0.464303076	0.175389588	0.069182187
3.09	7.681006908	8.072953224	-0.006903585	8.35E-08	-1.980955839	-0.465810537	0.17559734	0.069379441
3.1	7.720689774	8.082284927	-0.006903585	8.35E-08	-1.987366557	-0.467317939	0.175804019	0.06957648
3.11	7.760501385	8.091646195	-0.006903584	8.35E-08	-1.993777275	-0.46882546	0.176009625	0.069773279
3.12	7.800440788	8.101037026	-0.006903583	8.35E-08	-2.000188351	-0.47033295	0.176214188	0.069969848
3.13	7.840508938	8.110459328	-0.006903582	8.35E-08	-2.006598949	-0.471840441	0.176417708	0.0701662
3.14	7.88070488	8.119911194	-0.006903581	8.35E-08	-2.013010025	-0.473347873	0.176620171	0.070362315
3.15	7.921029091	8.129392624	-0.00690358	8.35E-08	-2.019420862	-0.474855304	0.176821619	0.070558205
3.16	7.961481094	8.138904572	-0.00690358	8.35E-08	-2.025831699	-0.476362824	0.17702204	0.070753872
3.17	8.002061844	8.14844799	-0.006903579	8.35E-08	-2.032242537	-0.477870286	0.177221417	0.070949309
3.18	8.042770386	8.15802002	-0.006903578	8.35E-08	-2.038653374	-0.479377747	0.177419812	0.071144506
3.19	8.083608627	8.167622566	-0.006903577	8.35E-08	-2.045064449	-0.480885238	0.177617192	0.071339481
3.2	8.124573708	8.177255631	-0.006903577	8.35E-08	-2.051475048	-0.482392728	0.177813575	0.071534231
3.21	8.165668488	8.186919212	-0.006903576	8.35E-08	-2.057886124	-0.483900249	0.178009003	0.071728751
3.22	8.206890106	8.196611404	-0.006903575	8.35E-08	-2.064297199	-0.48540771	0.178203404	0.071923032
3.23	8.248239517	8.206336021	-0.006903574	8.35E-08	-2.070707798	-0.486915201	0.178396851	0.072117098
3.24	8.289718628	8.216089249	-0.006903573	8.35E-08	-2.077118874	-0.488422692	0.178589329	0.072310925
3.25	8.331324577	8.22587204	-0.006903572	8.35E-08	-2.083529711	-0.489930213	0.178780839	0.072504528
3.26	8.373059273	8.235686302	-0.006903571	8.35E-08	-2.089940548	-0.491437644	0.17897138	0.072697893
3.27	8.414922714	8.245529175	-0.00690357	8.35E-08	-2.096351624	-0.492945075	0.179160997	0.072891027
3.28	8.456912994	8.255403519	-0.00690357	8.35E-08	-2.102762222	-0.494452596	0.179349661	0.07308393
3.29	8.499032021	8.26530838	-0.006903569	8.35E-08	-2.10917306	-0.495960057	0.179537386	0.073276602
3.3	8.541280747	8.275241852	-0.006903568	8.35E-08	-2.115583897	-0.497467578	0.179724187	0.07346905
3.31	8.583656311	8.285206795	-0.006903567	8.35E-08	-2.121994734	-0.498975039	0.179910064	0.073661253
3.32	8.626159668	8.295201302	-0.006903566	8.35E-08	-2.128405571	-0.5004825	0.180095017	0.073853239
3.33	8.668791771	8.305225372	-0.006903565	8.35E-08	-2.134816408	-0.50199002	0.180279061	0.074044988
3.34	8.71155262	8.315279961	-0.006903565	8.35E-08	-2.141227245	-0.503497481	0.180462226	0.074236497
3.35	8.754441261	8.325365067	-0.006903564	8.35E-08	-2.147638321	-0.505004883	0.180644453	0.074427784
3.36	8.797457695	8.335479736	-0.006903564	8.35E-08	-2.154049397	-0.506512404	0.18082583	0.074618839
3.37	8.840602875	8.345625877	-0.006903562	8.35E-08	-2.160459995	-0.508019924	0.181006283	0.074809656
3.38	8.883875847	8.355800629	-0.006903562	8.35E-08	-2.166870832	-0.509527326	0.181185886	0.075000241
3.39	8.927276611	8.366006851	-0.006903561	8.35E-08	-2.17328167	-0.511034846	0.181364596	0.075190604
3.4	8.970807076	8.376241684	-0.006903559	8.35E-08	-2.179692745	-0.512542248	0.181542441	0.07538072
3.41	9.014464378	8.386507988	-0.006903559	8.35E-08	-2.186103344	-0.514049768	0.181719422	0.075570621
3.42	9.058250427	8.396803856	-0.006903558	8.35E-08	-2.192514181	-0.51555723	0.181895539	0.075760275
3.43	9.102165222	8.407131195	-0.006903557	8.35E-08	-2.198925018	-0.517064691	0.182070822	0.075949691
3.44	9.146207809	8.417488098	-0.006903557	8.35E-08	-2.205335856	-0.518572152	0.182245255	0.076138884
3.45	9.190378189	8.427873612	-0.006903555	8.35E-08	-2.211746693	-0.520079613	0.182418868	0.076327846
3.46	9.234678268	8.438290596	-0.006903555	8.35E-08	-2.218157768	-0.521587193	0.182591617	0.076516584
3.47	9.27910614	8.448738098	-0.006903553	8.35E-08	-2.224568844	-0.523094654	0.182763562	0.076705068
3.48	9.323661804	8.459214211	-0.006903553	8.35E-08	-2.230979443	-0.524602175	0.182934672	0.07689333
3.49	9.368345261	8.469721794	-0.006903552	8.35E-08	-2.23739028	-0.526109695	0.183104962	0.07708136
3.5	9.413156509	8.480258942	-0.006903551	8.35E-08	-2.243801117	-0.527617097	0.183274433	0.077269152
3.51	9.458097458	8.490826607	-0.006903551	8.35E-08	-2.250212193	-0.529124618	0.183443114	0.077456713
3.52	9.503166199	8.501424789	-0.006903549	8.35E-08	-2.25662303	-0.530632079	0.183610976	0.077644043
3.53	9.548362732	8.512052536	-0.006903549	8.35E-08	-2.263033867	-0.53213954	0.183778077	0.077831134
3.54	9.593687058	8.522709847	-0.006903548	8.35E-08	-2.269444704	-0.53364706	0.183944345	0.078017995
3.55	9.639141083	8.533397675	-0.006903547	8.35E-08	-2.275855541	-0.535154522	0.184109852	0.078204617
3.56	9.684721947	8.544116974	-0.006903546	8.35E-08	-2.282266617	-0.536661983	0.184274584	0.078391016
3.57	9.730430603	8.554864883	-0.006903546	8.35E-08	-2.288677216	-0.538169503	0.184438512	0.078577168
3.58	9.776268005	8.565642357	-0.006903545	8.35E-08	-2.295088053	-0.539676964	0.184601709	0.078763098
3.59	9.822235107	8.576452255	-0.006903544	8.35E-08	-2.30149889	-0.541184425	0.184764117	0.078948781
3.6	9.868329048	8.58728981	-0.006903543	8.35E-08	-2.307909489	-0.542691886	0.184925765	0.079134233
3.61	9.914550781	8.598158836	-0.006903542	8.35E-08	-2.314320564	-0.544199348	0.185086668	0.079319462
3.62	9.96090126	8.60905838	-0.006903542	8.35E-08	-2.320731401	-0.545706868	0.18524681	0.079504453
3.63	10.00737953	8.619987488	-0.00690354	8.35E-08	-2.327142239	-0.54721427	0.185406208	0.07968919
3.64	10.0539875	8.630946159	-0.00690354	8.35E-08	-2.333553076	-0.54872179	0.185564905	0.079873711
3.65	10.10072136	8.641935349	-0.006903539	8.35E-08	-2.339963913	-0.550229192	0.185722813	0.080057994
3.66	10.14758492	8.652956009	-0.006903538	8.35E-08	-2.34637475	-0.551736713	0.185880035	0.080242045
3.67	10.19457626	8.66400528	-0.006903537	8.35E-08	-2.352785587	-0.553244174	0.186036497	0.080425859
3.68	10.2416954	8.675085068	-0.006903536	8.35E-08	-2.359196425	-0.554751694	0.186192259	0.080609433
3.69	10.28894424	8.686195374	-0.006903536	8.35E-08	-2.365607262	-0.556259155	0.186347306	0.080792777
3.7	10.33631992	8.697335243	-0.006903534	8.35E-08	-2.37201786	-0.557766557	0.186501652	0.08097589
3.71	10.38382435	8.708506584	-0.006903534	8.35E-08	-2.378428936	-0.559274077	0.186655253	0.081158765
3.72	10.43145752	8.719706535	-0.006903533	8.35E-08	-2.384839773	-0.560781598	0.186808199	0.081341416
3.73	10.47921944	8.730937958	-0.006903532	8.35E-08	-2.391250849	-0.562289	0.186960399	0.081523813
3.74	10.52710915	8.74219799	-0.006903532	8.35E-08	-2.397661686	-0.56379652	0.187111914	0.081705988
3.75	10.57512474	8.753489494	-0.006903531	8.35E-08	-2.404072523	-0.565304041	0.187262803	0.081887923
3.76	10.62327194	8.764810562	-0.00690353	8.35E-08	-2.41048336	-0.566811562	0.187412918	0.082069628
3.77	10.67154503	8.776161194	-0.006903529	8.35E-08	-2.416893959	-0.568318963	0.187562436	0.082251094
3.78	10.71994686	8.787542343	-0.006903529	8.35E-08	-2.423305035	-0.569826424	0.187711224	0.082432322
3.79	10.76847649	8.79895401	-0.006903527	8.35E-08	-2.42971611	-0.571333945	0.187859356	0.082613319
3.8	10.81713486	8.810396195	-0.006903527	8.35E-08	-2.436126947	-0.572841406	0.188006818	0.082794085
3.81	10.86592293	8.821868897	-0.006903526	8.35E-08	-2.442537785	-0.574348867	0.188153625	0.082974605
3.82	10.91483593	8.833370209	-0.006903525	8.35E-08	-2.448948622	-0.575856328	0.18829976	0.083154909
3.83	10.96388054	8.844902992	-0.006903525	8.35E-08	-2.455359459	-0.577363849	0.188445255	0.083334953
3.84	11.01305008	8.85646534	-0.006903524	8.35E-08	-2.461770058	-0.578871369	0.18859008	0.08351478
3.85	11.06235027	8.868057251	-0.006903523	8.35E-08	-2.468181133	-0.58037889	0.188734278	0.083694361
3.86	11.11177731	8.87967968	-0.006903521	8.35E-08	-2.474591732	-0.581886292	0.188877851	0.083873712
3.87	11.16133308	8.891332626	-0.006903521	8.35E-08	-2.481002808	-0.583393753	0.189020738	0.084052831
3.88	11.21101666	8.903015137	-0.00690352	8.35E-08	-2.487413645	-0.584901214	0.189163014	0.084231719
3.89	11.26082897	8.914728165	-0.006903519	8.35E-08	-2.493824482	-0.586408734	0.18930465	0.084410362
3.9	11.31077003	8.92647171	-0.006903518	8.35E-08	-2.500235319	-0.587916195	0.189445674	0.084588781
3.91	11.36083889	8.93824482	-0.006903518	8.35E-08	-2.506646156	-0.589423657	0.189586088	0.084766954
3.92	11.41103649	8.9500494	-0.006903516	8.35E-08	-2.513056755	-0.590931177	0.189725876	0.084944896
3.93	11.46136093	8.961881638	-0.006903516	8.35E-08	-2.519467831	-0.592438579	0.189865038	0.085122608
3.94	11.51181412	8.973745346	-0.006903514	8.35E-08	-2.525878668	-0.593946099	0.190003604	0.085300081
3.95	11.562397	8.985640526	-0.006903514	8.35E-08	-2.532289505	-0.59545356	0.190141544	0.085477315
3.96	11.61310577	8.997564316	-0.006903513	8.35E-08	-2.538700104	-0.596961081	0.190278888	0.085654333
3.97	11.66394615	9.009519577	-0.006903512	8.35E-08	-2.545111179	-0.598468542	0.190415651	0.085831098
3.98	11.71491146	9.021503449	-0.006903512	8.35E-08	-2.551522255	-0.599976063	0.190551788	0.08600764
3.99	11.76600647	9.033517838	-0.006903511	8.35E-08	-2.557933092	-0.601483524	0.190687358	0.086183935
4	11.81722927	9.045562744	-0.00690351	8.35E-08	-2.564343929	-0.602990985	0.190822333	0.08636
4.01	11.86857891	9.057637215	-0.006903508	8.35E-08	-2.570754767	-0.604498446	0.190956712	0.086535826
4.02	11.9200592	9.069743156	-0.006903508	8.35E-08	-2.577165842	-0.606005907	0.191090524	0.086711429
4.03	11.97166634	9.081878662	-0.006903507	8.35E-08	-2.583576441	-0.607513428	0.191223741	0.086886786
4.04	12.02340221	9.094043732	-0.006903507	8.35E-08	-2.589987516	-0.609020889	0.191356421	0.087061904
4.05	12.07526588	9.106239319	-0.006903505	8.35E-08	-2.596398354	-0.61052829	0.191488504	0.087236792
4.06	12.12725735	9.118465424	-0.006903505	8.35E-08	-2.602809191	-0.612035811	0.191620037	0.087411463
4.07	12.17937756	9.130720139	-0.006903504	8.35E-08	-2.609220028	-0.613543272	0.191750988	0.087585881
4.08	12.23162651	9.143007278	-0.006903503	8.35E-08	-2.615631104	-0.615050793	0.191881359	0.087760061
4.09	12.2840023	9.155322075	-0.006903502	8.35E-08	-2.622041702	-0.616558194	0.192011207	0.087934017
4.1	12.3365097	9.167669296	-0.006903501	8.35E-08	-2.628452778	-0.618065774	0.192140505	0.088107735
4.11	12.38914299	9.180046082	-0.006903501	8.35E-08	-2.634863615	-0.619573236	0.192269251	0.088281237
4.12	12.44190407	9.192451477	-0.006903499	8.35E-08	-2.641274452	-0.621080697	0.192397445	0.088454485
4.13	12.49479485	9.204889298	-0.006903499	8.35E-08	-2.647685528	-0.622588217	0.192525074	0.08862751
4.14	12.5478096	9.217355728	-0.006903498	8.35E-08	-2.654096127	-0.624095619	0.192652196	0.088800296
4.15	12.60095882	9.229851723	-0.006903498	8.35E-08	-2.660507202	-0.625603139	0.192778766	0.088972852
4.16	12.65423107	9.242379189	-0.006903497	8.35E-08	-2.666917801	-0.627110601	0.192904815	0.089145169
4.17	12.70763588	9.254936218	-0.006903496	8.35E-08	-2.673328877	-0.628618121	0.193030328	0.089317255
4.18	12.76116467	9.267523766	-0.006903495	8.35E-08	-2.679739475	-0.630125582	0.193155289	0.089489117
4.19	12.81482506	9.280140877	-0.006903495	8.35E-08	-2.686150312	-0.631633043	0.193279743	0.089660727
4.2	12.86861038	9.292787552	-0.006903493	8.35E-08	-2.692560911	-0.633140445	0.193403691	0.089832112
4.21	12.92252731	9.305467606	-0.006903493	8.35E-08	-2.698972225	-0.634648025	0.193527103	0.090003267
4.22	12.97656918	9.318175316	-0.006903491	8.35E-08	-2.705382824	-0.636155427	0.193649992	0.090174183
4.23	13.03074169	9.330913544	-0.006903491	8.35E-08	-2.7117939	-0.637663007	0.193772405	0.090344846
4.24	13.08504009	9.343681335	-0.00690349	8.35E-08	-2.718204498	-0.639170408	0.193894297	0.090515308
4.25	13.13946915	9.356479645	-0.00690349	8.35E-08	-2.724615574	-0.640677869	0.194015667	0.090685517
4.26	13.19402504	9.369307518	-0.006903488	8.35E-08	-2.731026173	-0.64218533	0.19413653	0.090855502
4.27	13.24871063	9.382166863	-0.006903487	8.35E-08	-2.737437248	-0.643692851	0.194256932	0.091025256
4.28	13.3035202	9.395055771	-0.006903486	8.35E-08	-2.743847847	-0.645200312	0.194376811	0.091194771
